config,sigma,Df,N,kf,attempt,seed,success,n_particles,max_residual_overlap,n_overlapping_pairs,measured_rg,rg_error_pct,filepath
vanilla,1.25,2.6,32,1.2,3,1750956874,True,32,0.0,0,3.707750143127526,4.0227127592733165,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p60__N_32/fracval_N32_Df2p60_kf1p20_rpg1p0_rpgstd1p25_agg3_20260731-042716-350491.dat
vanilla,1.5,2.0,32,0.8,2,1526425225,True,32,0.0,0,6.442959137572465,-3.4020841414125287,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p00__N_32/fracval_N32_Df2p00_kf0p80_rpg1p0_rpgstd1p50_agg2_20260731-042716-443958.dat
vanilla,1.5,2.0,32,0.8,3,305507316,True,32,0.0,0,5.9652873736007805,-3.149077330550539,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p00__N_32/fracval_N32_Df2p00_kf0p80_rpg1p0_rpgstd1p50_agg3_20260731-042716-480132.dat
vanilla,1.5,2.2,32,1.2,0,945930813,True,32,0.0,0,4.520542816201541,1.3206826352071614,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p20__N_32/fracval_N32_Df2p20_kf1p20_rpg1p0_rpgstd1p50_agg0_20260731-042716-488215.dat
vanilla,1.5,2.0,32,0.8,4,277153557,True,32,0.0,0,5.841346353512938,-3.0541637232818912,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p00__N_32/fracval_N32_Df2p00_kf0p80_rpg1p0_rpgstd1p50_agg4_20260731-042716-496718.dat
vanilla,1.5,2.2,32,1.2,2,2079456901,True,32,0.0,0,5.075891721395761,1.0662011032977843,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p20__N_32/fracval_N32_Df2p20_kf1p20_rpg1p0_rpgstd1p50_agg2_20260731-042716-501434.dat
vanilla,1.5,2.2,32,1.2,1,1771228517,True,32,0.0,0,5.228207573952851,1.0425982844663428,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p20__N_32/fracval_N32_Df2p20_kf1p20_rpg1p0_rpgstd1p50_agg1_20260731-042716-510270.dat
vanilla,1.5,2.2,32,1.2,3,589726480,True,32,0.0,0,4.231610793109257,1.0324429206643224,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p20__N_32/fracval_N32_Df2p20_kf1p20_rpg1p0_rpgstd1p50_agg3_20260731-042716-515529.dat
vanilla,1.5,2.2,32,1.2,4,1046934734,True,32,0.0,0,4.514538029137042,1.367837005182726,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p20__N_32/fracval_N32_Df2p20_kf1p20_rpg1p0_rpgstd1p50_agg4_20260731-042716-535619.dat
vanilla,1.5,2.4,32,0.6,1,102514539,True,32,0.0,0,5.031156175306521,-4.838093885751273,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p40__N_32/fracval_N32_Df2p40_kf0p60_rpg1p0_rpgstd1p50_agg1_20260731-042716-540759.dat
vanilla,1.5,2.4,32,0.6,0,443619792,True,32,0.0,0,4.927028252721016,-4.035420892322401,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p40__N_32/fracval_N32_Df2p40_kf0p60_rpg1p0_rpgstd1p50_agg0_20260731-042716-546126.dat
vanilla,1.5,2.4,32,0.6,3,737187520,True,32,0.0,0,5.6046233937119485,-3.1077308721319854,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p40__N_32/fracval_N32_Df2p40_kf0p60_rpg1p0_rpgstd1p50_agg3_20260731-042716-552530.dat
vanilla,1.5,2.4,32,0.6,4,1797374879,True,32,0.0,0,5.1266246851761474,-4.557189350844565,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p40__N_32/fracval_N32_Df2p40_kf0p60_rpg1p0_rpgstd1p50_agg4_20260731-042716-574072.dat
vanilla,1.5,2.4,32,0.6,2,1500835992,True,32,0.0,0,4.906371290057453,-3.665451738958085,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p40__N_32/fracval_N32_Df2p40_kf0p60_rpg1p0_rpgstd1p50_agg2_20260731-042716-579290.dat
vanilla,1.5,2.6,32,0.6,0,135360136,True,32,0.0,0,4.000580875706702,-3.21747634731112,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p60__N_32/fracval_N32_Df2p60_kf0p60_rpg1p0_rpgstd1p50_agg0_20260731-042716-586199.dat
vanilla,1.5,2.6,32,0.6,2,312293824,True,32,0.0,0,5.069175948418978,-2.489261789883687,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p60__N_32/fracval_N32_Df2p60_kf0p60_rpg1p0_rpgstd1p50_agg2_20260731-042716-592620.dat
vanilla,1.5,2.6,32,0.6,1,394114863,True,32,0.0,0,4.328911464434729,-3.001287754096865,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p60__N_32/fracval_N32_Df2p60_kf0p60_rpg1p0_rpgstd1p50_agg1_20260731-042716-596386.dat
vanilla,1.5,2.6,32,0.6,4,1040869535,True,32,0.0,0,4.117067902748236,-2.811692669660882,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p60__N_32/fracval_N32_Df2p60_kf0p60_rpg1p0_rpgstd1p50_agg4_20260731-042716-602967.dat
vanilla,1.5,2.6,32,0.6,3,792625218,True,32,0.0,0,4.500306350367785,-2.511047630032264,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_2p60__N_32/fracval_N32_Df2p60_kf0p60_rpg1p0_rpgstd1p50_agg3_20260731-042716-611063.dat
vanilla,1.0,1.6,64,1.4,0,656990985,True,64,0.0,0,10.856364778463965,-0.4246214917716323,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p60__N_64/fracval_N64_Df1p60_kf1p40_rpg1p0_rpgstd1p00_agg0_20260731-042716-616543.dat
vanilla,1.0,1.6,64,1.4,1,1070233423,True,64,0.0,0,10.856364778463965,-0.4246214917716323,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p60__N_64/fracval_N64_Df1p60_kf1p40_rpg1p0_rpgstd1p00_agg1_20260731-042716-624663.dat
vanilla,1.0,1.6,64,1.4,2,1618199557,True,64,0.0,0,10.856364778463963,-0.4246214917716486,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p60__N_64/fracval_N64_Df1p60_kf1p40_rpg1p0_rpgstd1p00_agg2_20260731-042716-630132.dat
vanilla,1.0,1.6,64,1.4,3,1090256577,True,64,0.0,0,10.856364778463965,-0.4246214917716323,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p60__N_64/fracval_N64_Df1p60_kf1p40_rpg1p0_rpgstd1p00_agg3_20260731-042716-637700.dat
vanilla,1.0,1.6,64,1.4,4,2105838496,True,64,0.0,0,10.856364778463965,-0.4246214917716323,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p60__N_64/fracval_N64_Df1p60_kf1p40_rpg1p0_rpgstd1p00_agg4_20260731-042716-644544.dat
vanilla,1.25,2.6,32,1.2,0,1469640935,True,32,0.0,0,3.826736766705535,4.222518176064203,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p60__N_32/fracval_N32_Df2p60_kf1p20_rpg1p0_rpgstd1p25_agg0_20260731-042716-672962.dat
vanilla,1.0,1.8,64,1.8,0,560534904,True,64,0.0,0,7.358960744172221,1.204826744794025,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p80__N_64/fracval_N64_Df1p80_kf1p80_rpg1p0_rpgstd1p00_agg0_20260731-042716-846157.dat
vanilla,1.0,1.8,64,1.8,1,968041090,True,64,0.0,0,7.3589607441722205,1.2048267447940129,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p80__N_64/fracval_N64_Df1p80_kf1p80_rpg1p0_rpgstd1p00_agg1_20260731-042716-997178.dat
vanilla,1.0,1.8,64,1.8,2,295920383,True,64,0.0,0,7.358960744172221,1.204826744794025,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p80__N_64/fracval_N64_Df1p80_kf1p80_rpg1p0_rpgstd1p00_agg2_20260731-042717-021362.dat
vanilla,1.0,1.8,64,1.8,3,1902692217,True,64,0.0,0,7.358960744172221,1.204826744794025,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p80__N_64/fracval_N64_Df1p80_kf1p80_rpg1p0_rpgstd1p00_agg3_20260731-042717-138329.dat
vanilla,1.0,1.8,64,1.8,4,1295696489,True,64,0.0,0,7.358960744172221,1.204826744794025,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_1p80__N_64/fracval_N64_Df1p80_kf1p80_rpg1p0_rpgstd1p00_agg4_20260731-042717-155492.dat
vanilla,1.0,2.0,64,0.6,1,1389659600,True,64,0.0,0,10.093601616853173,-2.2691225866885136,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p00__N_64/fracval_N64_Df2p00_kf0p60_rpg1p0_rpgstd1p00_agg1_20260731-042717-194829.dat
vanilla,1.0,2.0,64,0.6,0,561786766,True,64,0.0,0,10.093601616853176,-2.269122586688479,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p00__N_64/fracval_N64_Df2p00_kf0p60_rpg1p0_rpgstd1p00_agg0_20260731-042717-260528.dat
vanilla,1.0,2.0,64,0.6,2,17281484,True,64,0.0,0,10.093601616853174,-2.2691225866884963,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p00__N_64/fracval_N64_Df2p00_kf0p60_rpg1p0_rpgstd1p00_agg2_20260731-042717-355400.dat
vanilla,1.0,2.0,64,0.6,3,183802860,True,64,0.0,0,10.093601616853174,-2.2691225866884963,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p00__N_64/fracval_N64_Df2p00_kf0p60_rpg1p0_rpgstd1p00_agg3_20260731-042717-397152.dat
vanilla,1.0,2.0,64,0.6,4,943045901,True,64,0.0,0,10.093601616853174,-2.2691225866884963,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p00__N_64/fracval_N64_Df2p00_kf0p60_rpg1p0_rpgstd1p00_agg4_20260731-042717-403314.dat
vanilla,1.0,2.2,64,1.8,0,1376569150,True,64,0.0,0,5.270160652108709,3.959914526317332,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p20__N_64/fracval_N64_Df2p20_kf1p80_rpg1p0_rpgstd1p00_agg0_20260731-042717-413087.dat
vanilla,1.0,2.2,64,1.8,1,362190980,True,64,0.0,0,5.27016065210871,3.959914526317349,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p20__N_64/fracval_N64_Df2p20_kf1p80_rpg1p0_rpgstd1p00_agg1_20260731-042717-425502.dat
vanilla,1.0,2.2,64,1.8,2,250847839,True,64,0.0,0,5.270160652108709,3.959914526317332,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p20__N_64/fracval_N64_Df2p20_kf1p80_rpg1p0_rpgstd1p00_agg2_20260731-042717-582326.dat
vanilla,1.0,2.4,64,0.6,0,1654652379,True,64,0.0,0,6.877175570608181,-1.7351617478244565,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p40__N_64/fracval_N64_Df2p40_kf0p60_rpg1p0_rpgstd1p00_agg0_20260731-042717-632346.dat
vanilla,1.0,2.2,64,1.8,3,241483759,True,64,0.0,0,5.27016065210871,3.959914526317349,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p20__N_64/fracval_N64_Df2p20_kf1p80_rpg1p0_rpgstd1p00_agg3_20260731-042717-639188.dat
vanilla,1.0,2.4,64,0.6,1,1320582952,True,64,0.0,0,6.877175570608181,-1.7351617478244565,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p40__N_64/fracval_N64_Df2p40_kf0p60_rpg1p0_rpgstd1p00_agg1_20260731-042717-875538.dat
vanilla,1.0,2.4,64,0.6,2,383542460,True,64,0.0,0,6.877175570608181,-1.7351617478244565,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p40__N_64/fracval_N64_Df2p40_kf0p60_rpg1p0_rpgstd1p00_agg2_20260731-042717-881035.dat
vanilla,1.0,2.4,64,0.6,4,468865889,True,64,0.0,0,6.877175570608181,-1.7351617478244565,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p40__N_64/fracval_N64_Df2p40_kf0p60_rpg1p0_rpgstd1p00_agg4_20260731-042717-885738.dat
vanilla,1.0,2.4,64,0.6,3,1656680746,True,64,0.0,0,6.877175570608181,-1.7351617478244565,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p40__N_64/fracval_N64_Df2p40_kf0p60_rpg1p0_rpgstd1p00_agg3_20260731-042717-893110.dat
vanilla,1.0,2.2,64,1.8,4,1996515373,True,64,0.0,0,5.270160652108708,3.9599145263173137,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p20__N_64/fracval_N64_Df2p20_kf1p80_rpg1p0_rpgstd1p00_agg4_20260731-042717-916070.dat
vanilla,1.25,1.4,64,1.8,0,847860520,True,64,0.0,0,12.973556829013658,-0.1504188598391667,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p25_agg0_20260731-042717-924664.dat
vanilla,1.25,1.4,64,1.8,2,480810281,True,64,0.0,0,13.240803517181872,-0.16140241229656696,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p25_agg2_20260731-042717-930473.dat
vanilla,1.25,1.4,64,1.8,1,838873294,True,64,0.0,0,13.003525984352294,-0.20098975804807048,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p25_agg1_20260731-042717-943412.dat
vanilla,1.0,2.6,64,1.2,1,1991564582,True,64,0.0,0,4.787348946646844,3.720548340626516,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p60__N_64/fracval_N64_Df2p60_kf1p20_rpg1p0_rpgstd1p00_agg1_20260731-042717-949647.dat
vanilla,1.25,1.4,64,1.8,3,669277600,True,64,0.0,0,12.992006286586818,-0.18062672704482294,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p25_agg3_20260731-042717-964294.dat
vanilla,1.25,1.4,64,1.8,4,1475514942,True,64,0.0,0,12.859325480356873,-0.18500975028955371,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p25_agg4_20260731-042717-999262.dat
vanilla,1.25,1.6,64,1.2,0,2093462124,True,64,0.0,0,11.520589555886442,-0.8971240552836709,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p60__N_64/fracval_N64_Df1p60_kf1p20_rpg1p0_rpgstd1p25_agg0_20260731-042718-004538.dat
vanilla,1.25,1.6,64,1.2,1,1214894304,True,64,0.0,0,11.747422427984965,-0.9596505354040308,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p60__N_64/fracval_N64_Df1p60_kf1p20_rpg1p0_rpgstd1p25_agg1_20260731-042718-012976.dat
vanilla,1.25,1.6,64,1.2,2,2092264694,True,64,0.0,0,11.609322173440518,-0.8185808966966422,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p60__N_64/fracval_N64_Df1p60_kf1p20_rpg1p0_rpgstd1p25_agg2_20260731-042718-024376.dat
vanilla,1.25,1.6,64,1.2,3,1948518810,True,64,0.0,0,12.576041003534785,-0.8776542819701234,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p60__N_64/fracval_N64_Df1p60_kf1p20_rpg1p0_rpgstd1p25_agg3_20260731-042718-036292.dat
vanilla,1.25,1.6,64,1.2,4,1695515715,True,64,0.0,0,12.379473243153086,-0.8839246312269211,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p60__N_64/fracval_N64_Df1p60_kf1p20_rpg1p0_rpgstd1p25_agg4_20260731-042718-052048.dat
vanilla,1.25,1.8,64,1.4,0,975022448,True,64,0.0,0,8.44104459449212,-0.06811038683401172,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p80__N_64/fracval_N64_Df1p80_kf1p40_rpg1p0_rpgstd1p25_agg0_20260731-042718-074634.dat
vanilla,1.0,2.6,64,1.2,4,1946635766,True,64,0.0,0,4.787348946646843,3.720548340626497,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p60__N_64/fracval_N64_Df2p60_kf1p20_rpg1p0_rpgstd1p00_agg4_20260731-042718-132294.dat
vanilla,1.25,1.8,64,1.4,1,580275491,True,64,0.0,0,8.417364758763695,-0.1310176628566727,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p80__N_64/fracval_N64_Df1p80_kf1p40_rpg1p0_rpgstd1p25_agg1_20260731-042718-171260.dat
vanilla,1.25,1.8,64,1.4,2,503301011,True,64,0.0,0,8.206931980341935,-0.18067058032849753,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p80__N_64/fracval_N64_Df1p80_kf1p40_rpg1p0_rpgstd1p25_agg2_20260731-042718-405590.dat
vanilla,1.25,1.8,64,1.4,3,161113477,True,64,0.0,0,8.368030821579286,0.0009292738094086928,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p80__N_64/fracval_N64_Df1p80_kf1p40_rpg1p0_rpgstd1p25_agg3_20260731-042718-451949.dat
vanilla,1.25,1.8,64,1.4,4,1265696000,True,64,0.0,0,8.41141510215256,0.027421058828351885,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_1p80__N_64/fracval_N64_Df1p80_kf1p40_rpg1p0_rpgstd1p25_agg4_20260731-042718-468237.dat
vanilla,1.25,2.0,64,1.4,0,2084966354,True,64,0.0,0,7.093968551117866,0.8485550063148181,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p00__N_64/fracval_N64_Df2p00_kf1p40_rpg1p0_rpgstd1p25_agg0_20260731-042718-480447.dat
vanilla,1.25,2.0,64,1.4,2,800232245,True,64,0.0,0,6.569303423667678,0.5865244322531237,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p00__N_64/fracval_N64_Df2p00_kf1p40_rpg1p0_rpgstd1p25_agg2_20260731-042718-489985.dat
vanilla,1.25,2.0,64,1.4,3,1316524951,True,64,0.0,0,7.002651701954766,0.8595233439945918,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p00__N_64/fracval_N64_Df2p00_kf1p40_rpg1p0_rpgstd1p25_agg3_20260731-042718-496173.dat
vanilla,1.25,2.0,64,1.4,1,98775472,True,64,0.0,0,6.815349627611294,0.7007647336347755,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p00__N_64/fracval_N64_Df2p00_kf1p40_rpg1p0_rpgstd1p25_agg1_20260731-042718-523071.dat
vanilla,1.25,2.0,64,1.4,4,1781116256,True,64,0.0,0,6.881470797216157,0.557932584202178,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p00__N_64/fracval_N64_Df2p00_kf1p40_rpg1p0_rpgstd1p25_agg4_20260731-042718-533996.dat
vanilla,1.25,2.2,64,1.6,1,1012616419,True,64,0.0,0,5.470527338733956,3.150009233794229,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p20__N_64/fracval_N64_Df2p20_kf1p60_rpg1p0_rpgstd1p25_agg1_20260731-042718-554953.dat
vanilla,1.25,2.2,64,1.6,0,1058335912,True,64,0.0,0,5.491089101706854,2.7588882700702824,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p20__N_64/fracval_N64_Df2p20_kf1p60_rpg1p0_rpgstd1p25_agg0_20260731-042718-672961.dat
vanilla,1.0,2.6,64,1.2,0,837951294,True,64,0.0,0,4.787348946646845,3.7205483406265354,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p00__Df_2p60__N_64/fracval_N64_Df2p60_kf1p20_rpg1p0_rpgstd1p00_agg0_20260731-042718-679248.dat
vanilla,1.25,2.2,64,1.6,2,247500502,True,64,0.0,0,5.373223202630096,2.7524374210002525,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p20__N_64/fracval_N64_Df2p20_kf1p60_rpg1p0_rpgstd1p25_agg2_20260731-042718-696518.dat
vanilla,1.25,2.2,64,1.6,4,225278887,True,64,0.0,0,5.544933371233825,2.9325960747419217,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p20__N_64/fracval_N64_Df2p20_kf1p60_rpg1p0_rpgstd1p25_agg4_20260731-042718-827242.dat
vanilla,1.25,2.2,64,1.6,3,1278657316,True,64,0.0,0,5.30644952368453,3.004730506894262,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p20__N_64/fracval_N64_Df2p20_kf1p60_rpg1p0_rpgstd1p25_agg3_20260731-042718-904352.dat
vanilla,1.25,2.4,64,1.2,0,853848837,True,64,0.0,0,5.537329485973782,1.880544505276914,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p40__N_64/fracval_N64_Df2p40_kf1p20_rpg1p0_rpgstd1p25_agg0_20260731-042718-917969.dat
vanilla,1.25,2.4,64,1.2,1,811622215,True,64,0.0,0,5.178156859234466,2.1638961823511202,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p40__N_64/fracval_N64_Df2p40_kf1p20_rpg1p0_rpgstd1p25_agg1_20260731-042718-925283.dat
vanilla,1.25,2.4,64,1.2,3,1471991766,True,64,0.0,0,5.391086822014608,2.2145739847623225,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p40__N_64/fracval_N64_Df2p40_kf1p20_rpg1p0_rpgstd1p25_agg3_20260731-042718-945436.dat
vanilla,1.25,2.4,64,1.2,4,118169930,True,64,0.0,0,5.239582434426083,2.1328161032320927,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p40__N_64/fracval_N64_Df2p40_kf1p20_rpg1p0_rpgstd1p25_agg4_20260731-042718-969759.dat
vanilla,1.25,2.4,64,1.2,2,832363102,True,64,0.0,0,5.278949328969253,2.3112038933329986,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p25__Df_2p40__N_64/fracval_N64_Df2p40_kf1p20_rpg1p0_rpgstd1p25_agg2_20260731-042718-984293.dat
vanilla,1.5,1.4,64,1.8,1,1566897018,True,64,0.0,0,13.594119680664308,-0.20292653487460482,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p50_agg1_20260731-042718-996827.dat
vanilla,1.5,1.4,64,1.8,0,990209318,True,64,0.0,0,13.311055639000093,-0.17067839593254483,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p50_agg0_20260731-042719-015936.dat
vanilla,1.5,1.4,64,1.8,2,606258353,True,64,0.0,0,12.156327652054678,-0.1656536131615818,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p50_agg2_20260731-042719-026187.dat
vanilla,1.5,1.4,64,1.8,3,1937361816,True,64,0.0,0,13.207454551687428,-0.24366087891041854,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p50_agg3_20260731-042719-047572.dat
vanilla,1.5,1.6,64,1.8,0,765607481,True,64,0.0,0,9.371130557774997,0.338537435290896,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p60__N_64/fracval_N64_Df1p60_kf1p80_rpg1p0_rpgstd1p50_agg0_20260731-042719-060396.dat
vanilla,1.5,1.4,64,1.8,4,1354782735,True,64,0.0,0,13.217066487291882,-0.16334709464033945,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p40__N_64/fracval_N64_Df1p40_kf1p80_rpg1p0_rpgstd1p50_agg4_20260731-042719-080858.dat
vanilla,1.5,1.6,64,1.8,1,1732210202,True,64,0.0,0,9.747152744648872,0.3765253826261533,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p60__N_64/fracval_N64_Df1p60_kf1p80_rpg1p0_rpgstd1p50_agg1_20260731-042719-113981.dat
vanilla,1.5,1.6,64,1.8,2,738139690,True,64,0.0,0,9.129833365484966,0.2621662885283965,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p60__N_64/fracval_N64_Df1p60_kf1p80_rpg1p0_rpgstd1p50_agg2_20260731-042719-123477.dat
vanilla,1.5,1.6,64,1.8,4,632079336,True,64,0.0,0,10.00880280691127,0.28097968406807355,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p60__N_64/fracval_N64_Df1p60_kf1p80_rpg1p0_rpgstd1p50_agg4_20260731-042719-138792.dat
vanilla,1.5,1.6,64,1.8,3,1184417234,True,64,0.0,0,9.246337454292501,0.21320453273279777,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p60__N_64/fracval_N64_Df1p60_kf1p80_rpg1p0_rpgstd1p50_agg3_20260731-042719-150076.dat
vanilla,1.5,1.8,64,1.2,2,815570147,True,64,0.0,0,9.651066851121637,-0.8459732506316215,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p80__N_64/fracval_N64_Df1p80_kf1p20_rpg1p0_rpgstd1p50_agg2_20260731-042719-182898.dat
vanilla,1.5,1.8,64,1.2,1,244906547,True,64,0.0,0,9.188699391843159,-0.7667829064679714,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p80__N_64/fracval_N64_Df1p80_kf1p20_rpg1p0_rpgstd1p50_agg1_20260731-042719-307002.dat
vanilla,1.5,1.8,64,1.2,4,251944832,True,64,0.0,0,10.151517147793761,-0.7061340550578201,/home/mar/Development/PyFracVAL/cluster_data/vanilla/sigma_1p50__Df_1p80__N_64/fracval_N64_Df1p80_kf1p20_rpg1p0_rpgstd1p50_agg4_20260731-042719-316531.dat
